tx_id,investor_id,amfi_code,date,amount,transaction_type,state,city,tier,age,gender,income_slab,kyc_status
TX0029235,INV04169,120586,2023-02-24,2500,SIP,Karnataka,Jaipur,T30,22,M,10-20L,Completed
TX0029236,INV04170,118559,2023-04-24,25000,REDEMPTION,Tamil Nadu,Mumbai,B30,41,F,<5L,Completed
TX0029237,INV04170,120503,2024-01-11,5000,SIP,Tamil Nadu,Mumbai,B30,41,F,<5L,Completed
TX0029238,INV04170,118566,2022-03-16,250000,LUMPSUM,Tamil Nadu,Mumbai,B30,41,F,<5L,Completed
TX0029239,INV04170,118632,2024-04-22,1000,SIP,Tamil Nadu,Mumbai,B30,41,F,<5L,Completed
TX0029240,INV04171,120727,2026-04-10,10000,SIP,Tamil Nadu,Bangalore,T30,32,F,>20L,Completed
TX0029241,INV04171,120841,2025-01-03,500,SIP,Tamil Nadu,Bangalore,T30,32,F,>20L,Completed
TX0029242,INV04171,120647,2023-04-21,1000,SIP,Tamil Nadu,Bangalore,T30,32,F,>20L,Completed
TX0029243,INV04171,119552,2026-02-12,500,SIP,Tamil Nadu,Bangalore,T30,32,F,>20L,Completed
TX0029244,INV04171,120852,2022-03-26,2500,SIP,Tamil Nadu,Bangalore,T30,32,F,>20L,Completed
TX0029245,INV04171,120848,2023-02-27,500,SIP,Tamil Nadu,Bangalore,T30,32,F,>20L,Completed
TX0029246,INV04172,119553,2024-11-11,1000,SIP,Uttar Pradesh,Jaipur,B30,41,F,>20L,Completed
TX0029247,INV04172,120850,2025-04-03,500,SIP,Uttar Pradesh,Jaipur,B30,41,F,>20L,Completed
TX0029248,INV04173,119544,2022-01-06,500,SIP,Telangana,Indore,B30,60,M,>20L,Completed
TX0029249,INV04173,118566,2024-11-13,5000,SIP,Telangana,Indore,B30,60,M,>20L,Completed
TX0029250,INV04173,120841,2024-02-21,25000,REDEMPTION,Telangana,Indore,B30,60,M,>20L,Completed
TX0029251,INV04173,119544,2023-03-02,500,SIP,Telangana,Indore,B30,60,M,>20L,Completed
TX0029252,INV04173,119564,2026-04-12,10000,LUMPSUM,Telangana,Indore,B30,60,M,>20L,Completed
TX0029253,INV04173,118559,2025-05-21,5000,REDEMPTION,Telangana,Indore,B30,60,M,>20L,Completed
TX0029254,INV04173,119437,2023-01-04,10000,LUMPSUM,Telangana,Indore,B30,60,M,>20L,Completed
TX0029255,INV04173,119544,2024-02-25,1000,SIP,Telangana,Indore,B30,60,M,>20L,Completed
TX0029256,INV04174,125495,2022-01-29,1000,SIP,Maharashtra,Nagpur,T30,25,M,<5L,Completed
TX0029257,INV04174,119544,2025-01-09,25000,REDEMPTION,Maharashtra,Nagpur,T30,25,M,<5L,Completed
TX0029258,INV04174,119600,2023-08-28,10000,SIP,Maharashtra,Nagpur,T30,25,M,<5L,Completed
TX0029259,INV04174,125498,2024-10-26,5000,SIP,Maharashtra,Nagpur,T30,25,M,<5L,Completed
TX0029260,INV04174,119092,2023-01-11,25000,LUMPSUM,Maharashtra,Nagpur,T30,25,M,<5L,Completed
TX0029261,INV04175,119437,2022-12-14,1000,SIP,Gujarat,Patna,B30,59,F,10-20L,Completed
TX0029262,INV04175,120647,2023-07-01,50000,LUMPSUM,Gujarat,Patna,B30,59,F,10-20L,Completed
TX0029263,INV04175,120848,2024-08-27,25000,REDEMPTION,Gujarat,Patna,B30,59,F,10-20L,Completed
TX0029264,INV04176,120841,2024-08-30,10000,LUMPSUM,Kerala,Jaipur,B30,63,F,5-10L,Completed
TX0029265,INV04176,119556,2023-04-25,2500,SIP,Kerala,Jaipur,B30,63,F,5-10L,Completed
TX0029266,INV04176,119551,2025-09-23,1000,SIP,Kerala,Jaipur,B30,63,F,5-10L,Completed
TX0029267,INV04177,119092,2022-08-28,500,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029268,INV04177,119551,2023-11-02,5000,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029269,INV04177,119564,2023-06-03,1000,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029270,INV04177,119438,2025-05-12,10000,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029271,INV04177,120606,2026-01-05,2500,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029272,INV04177,125495,2024-01-24,1000,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029273,INV04177,120606,2025-07-27,5000,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029274,INV04177,118566,2022-01-03,10000,LUMPSUM,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029275,INV04177,125498,2022-12-05,1000,SIP,Uttar Pradesh,Lucknow,T30,51,M,10-20L,Completed
TX0029276,INV04178,120841,2022-05-16,25000,LUMPSUM,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029277,INV04178,120727,2026-03-02,5000,SIP,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029278,INV04178,120725,2025-01-02,10000,LUMPSUM,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029279,INV04178,119437,2023-01-13,25000,REDEMPTION,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029280,INV04178,119556,2025-03-12,2500,SIP,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029281,INV04178,118566,2022-02-01,2500,SIP,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029282,INV04178,119556,2025-04-28,10000,SIP,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029283,INV04178,120716,2023-08-21,2500,SIP,Odisha,Bangalore,T30,57,F,<5L,Completed
TX0029284,INV04179,118566,2024-05-03,1000,SIP,Maharashtra,Delhi,T30,43,M,5-10L,Completed
TX0029285,INV04179,118566,2024-04-21,50000,LUMPSUM,Maharashtra,Delhi,T30,43,M,5-10L,Completed
TX0029286,INV04179,120586,2025-01-12,500,SIP,Maharashtra,Delhi,T30,43,M,5-10L,Completed
TX0029287,INV04179,120716,2025-12-25,5000,SIP,Maharashtra,Delhi,T30,43,M,5-10L,Completed
TX0029288,INV04180,118564,2022-12-02,1000,SIP,Telangana,Kolkata,B30,61,M,10-20L,Pending
TX0029289,INV04180,119551,2023-07-16,5000,SIP,Telangana,Kolkata,B30,61,M,10-20L,Pending
TX0029290,INV04181,120503,2022-07-27,5000,REDEMPTION,West Bengal,Indore,B30,39,F,5-10L,Completed
TX0029291,INV04181,119551,2022-10-17,1000,SIP,West Bengal,Indore,B30,39,F,5-10L,Completed
TX0029292,INV04181,125495,2024-08-05,500,SIP,West Bengal,Indore,B30,39,F,5-10L,Completed
TX0029293,INV04182,120606,2025-11-14,100000,LUMPSUM,Odisha,Mumbai,T30,26,M,>20L,Completed
TX0029294,INV04182,119545,2022-05-04,5000,SIP,Odisha,Mumbai,T30,26,M,>20L,Completed
TX0029295,INV04182,120647,2022-12-09,25000,REDEMPTION,Odisha,Mumbai,T30,26,M,>20L,Completed
TX0029296,INV04182,119062,2024-02-25,25000,REDEMPTION,Odisha,Mumbai,T30,26,M,>20L,Completed
TX0029297,INV04182,125494,2026-05-11,1000,SIP,Odisha,Mumbai,T30,26,M,>20L,Completed
TX0029298,INV04182,120642,2025-12-19,2500,SIP,Odisha,Mumbai,T30,26,M,>20L,Completed
TX0029299,INV04182,119553,2023-04-03,5000,REDEMPTION,Odisha,Mumbai,T30,26,M,>20L,Completed
TX0029300,INV04183,125495,2025-09-29,500,SIP,Maharashtra,Bhubaneswar,T30,51,M,5-10L,Completed
TX0029301,INV04183,119544,2024-09-06,500,SIP,Maharashtra,Bhubaneswar,T30,51,M,5-10L,Completed
TX0029302,INV04183,118566,2023-09-29,2500,SIP,Maharashtra,Bhubaneswar,T30,51,M,5-10L,Completed
TX0029303,INV04183,119437,2022-12-27,5000,SIP,Maharashtra,Bhubaneswar,T30,51,M,5-10L,Completed
TX0029304,INV04183,118564,2024-02-29,2500,SIP,Maharashtra,Bhubaneswar,T30,51,M,5-10L,Completed
TX0029305,INV04183,120852,2023-08-27,500,SIP,Maharashtra,Bhubaneswar,T30,51,M,5-10L,Completed
TX0029306,INV04184,118564,2025-02-23,500,SIP,Madhya Pradesh,Bhubaneswar,T30,26,F,5-10L,Completed
TX0029307,INV04184,120645,2022-10-04,2500,SIP,Madhya Pradesh,Bhubaneswar,T30,26,F,5-10L,Completed
TX0029308,INV04184,119556,2022-10-24,2500,SIP,Madhya Pradesh,Bhubaneswar,T30,26,F,5-10L,Completed
TX0029309,INV04184,120727,2025-01-21,10000,SIP,Madhya Pradesh,Bhubaneswar,T30,26,F,5-10L,Completed
TX0029310,INV04185,120841,2022-06-02,10000,SIP,Odisha,Bangalore,B30,60,M,5-10L,Completed
TX0029311,INV04185,125497,2024-08-01,1000,SIP,Odisha,Bangalore,B30,60,M,5-10L,Completed
TX0029312,INV04185,120852,2023-07-02,5000,SIP,Odisha,Bangalore,B30,60,M,5-10L,Completed
TX0029313,INV04186,125494,2025-03-04,5000,SIP,Telangana,Patna,B30,35,M,<5L,Completed
TX0029314,INV04186,120728,2022-12-10,500,SIP,Telangana,Patna,B30,35,M,<5L,Completed
TX0029315,INV04186,120586,2023-02-22,2500,SIP,Telangana,Patna,B30,35,M,<5L,Completed
TX0029316,INV04186,119544,2023-06-04,5000,SIP,Telangana,Patna,B30,35,M,<5L,Completed
TX0029317,INV04186,119545,2022-02-17,25000,REDEMPTION,Telangana,Patna,B30,35,M,<5L,Completed
TX0029318,INV04187,118559,2023-03-01,1000,SIP,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029319,INV04187,120503,2024-12-09,25000,LUMPSUM,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029320,INV04187,119556,2024-04-22,1000,SIP,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029321,INV04187,119553,2024-11-29,1000,SIP,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029322,INV04187,119062,2022-03-24,5000,SIP,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029323,INV04187,120647,2023-11-20,1000,SIP,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029324,INV04187,120845,2023-11-05,1000,SIP,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029325,INV04187,120642,2025-01-19,10000,REDEMPTION,Delhi,Hyderabad,B30,32,F,5-10L,Completed
TX0029326,INV04188,119062,2024-04-02,1000,SIP,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029327,INV04188,120586,2024-09-25,10000,REDEMPTION,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029328,INV04188,118564,2022-12-08,500,SIP,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029329,INV04188,120727,2023-03-28,5000,SIP,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029330,INV04188,118751,2024-08-25,25000,LUMPSUM,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029331,INV04188,119564,2026-03-04,1000,SIP,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029332,INV04188,120645,2024-07-03,1000,SIP,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029333,INV04188,120848,2025-10-22,2500,SIP,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029334,INV04188,118632,2023-03-26,10000,SIP,Delhi,Lucknow,T30,42,F,5-10L,Completed
TX0029335,INV04189,118743,2024-02-23,25000,LUMPSUM,Uttar Pradesh,Bangalore,B30,32,F,<5L,Completed
TX0029336,INV04189,120727,2024-07-02,2500,SIP,Uttar Pradesh,Bangalore,B30,32,F,<5L,Completed
TX0029337,INV04189,120505,2022-04-14,10000,REDEMPTION,Uttar Pradesh,Bangalore,B30,32,F,<5L,Completed
TX0029338,INV04189,119598,2023-04-19,5000,SIP,Uttar Pradesh,Bangalore,B30,32,F,<5L,Completed
TX0029339,INV04189,119092,2025-01-30,25000,LUMPSUM,Uttar Pradesh,Bangalore,B30,32,F,<5L,Completed
TX0029340,INV04189,120725,2023-12-23,2500,SIP,Uttar Pradesh,Bangalore,B30,32,F,<5L,Completed
TX0029341,INV04189,120848,2024-05-22,5000,SIP,Uttar Pradesh,Bangalore,B30,32,F,<5L,Completed
TX0029342,INV04190,120845,2024-10-22,25000,LUMPSUM,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029343,INV04190,120850,2024-02-17,10000,SIP,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029344,INV04190,120850,2023-04-11,1000,SIP,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029345,INV04190,125494,2022-09-16,2500,SIP,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029346,INV04190,120645,2022-11-26,500,SIP,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029347,INV04190,120642,2024-10-08,10000,LUMPSUM,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029348,INV04190,120850,2024-10-26,1000,SIP,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029349,INV04190,120507,2022-02-11,10000,SIP,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029350,INV04190,119092,2024-06-18,50000,LUMPSUM,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029351,INV04190,125498,2025-01-13,1000,SIP,Telangana,Pune,B30,53,M,5-10L,Completed
TX0029352,INV04191,125498,2024-12-26,2500,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029353,INV04191,120845,2024-11-28,500,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029354,INV04191,119545,2022-06-01,10000,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029355,INV04191,119564,2023-05-23,5000,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029356,INV04191,125498,2024-03-18,1000,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029357,INV04191,125494,2024-07-13,25000,REDEMPTION,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029358,INV04191,125494,2023-08-13,2500,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029359,INV04191,125494,2022-05-21,5000,REDEMPTION,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029360,INV04191,125495,2025-10-17,10000,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029361,INV04191,119544,2022-08-24,50000,LUMPSUM,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029362,INV04191,119552,2025-02-14,10000,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029363,INV04191,118743,2022-02-04,10000,SIP,Punjab,Mumbai,T30,50,M,5-10L,Completed
TX0029364,INV04192,120645,2023-04-07,50000,REDEMPTION,Madhya Pradesh,Pune,B30,24,F,5-10L,Completed
TX0029365,INV04192,120505,2025-08-05,10000,SIP,Madhya Pradesh,Pune,B30,24,F,5-10L,Completed
TX0029366,INV04192,120727,2025-07-04,1000,SIP,Madhya Pradesh,Pune,B30,24,F,5-10L,Completed
TX0029367,INV04192,119598,2025-05-04,10000,SIP,Madhya Pradesh,Pune,B30,24,F,5-10L,Completed
TX0029368,INV04192,119437,2026-03-16,2500,SIP,Madhya Pradesh,Pune,B30,24,F,5-10L,Completed
TX0029369,INV04193,119552,2023-02-07,500,SIP,Haryana,Patna,T30,34,F,10-20L,Completed
TX0029370,INV04193,120850,2023-12-14,500,SIP,Haryana,Patna,T30,34,F,10-20L,Completed
TX0029371,INV04193,120850,2022-06-14,1000,SIP,Haryana,Patna,T30,34,F,10-20L,Completed
TX0029372,INV04194,119552,2024-07-10,50000,LUMPSUM,Punjab,Hyderabad,B30,27,M,10-20L,Completed
TX0029373,INV04194,120586,2026-01-25,5000,REDEMPTION,Punjab,Hyderabad,B30,27,M,10-20L,Completed
TX0029374,INV04194,120848,2022-03-09,5000,SIP,Punjab,Hyderabad,B30,27,M,10-20L,Completed
TX0029375,INV04194,120586,2025-01-21,2500,SIP,Punjab,Hyderabad,B30,27,M,10-20L,Completed
TX0029376,INV04194,120845,2024-05-14,1000,SIP,Punjab,Hyderabad,B30,27,M,10-20L,Completed
TX0029377,INV04194,119544,2022-02-01,1000,SIP,Punjab,Hyderabad,B30,27,M,10-20L,Completed
TX0029378,INV04194,119598,2023-05-08,25000,LUMPSUM,Punjab,Hyderabad,B30,27,M,10-20L,Completed
TX0029379,INV04195,120725,2023-06-21,5000,SIP,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029380,INV04195,119092,2026-01-19,25000,REDEMPTION,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029381,INV04195,120642,2022-01-25,50000,LUMPSUM,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029382,INV04195,119545,2026-03-10,10000,REDEMPTION,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029383,INV04195,119552,2023-02-09,500,SIP,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029384,INV04195,119556,2025-09-17,10000,SIP,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029385,INV04195,120507,2022-02-01,25000,LUMPSUM,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029386,INV04195,120647,2024-10-03,1000,SIP,Haryana,Jaipur,T30,49,M,10-20L,Completed
TX0029387,INV04196,118632,2025-02-15,5000,SIP,Rajasthan,Ahmedabad,T30,52,M,5-10L,Completed
TX0029388,INV04196,125495,2022-08-07,5000,SIP,Rajasthan,Ahmedabad,T30,52,M,5-10L,Completed
TX0029389,INV04196,120507,2024-05-10,10000,LUMPSUM,Rajasthan,Ahmedabad,T30,52,M,5-10L,Completed
TX0029390,INV04196,120852,2024-01-21,10000,LUMPSUM,Rajasthan,Ahmedabad,T30,52,M,5-10L,Completed
TX0029391,INV04196,125495,2022-04-05,1000,SIP,Rajasthan,Ahmedabad,T30,52,M,5-10L,Completed
TX0029392,INV04197,120850,2023-10-08,500,SIP,Madhya Pradesh,Bhopal,T30,44,F,<5L,Completed
TX0029393,INV04197,119553,2024-04-13,5000,SIP,Madhya Pradesh,Bhopal,T30,44,F,<5L,Completed
TX0029394,INV04197,120728,2024-11-06,25000,LUMPSUM,Madhya Pradesh,Bhopal,T30,44,F,<5L,Completed
TX0029395,INV04197,125495,2023-03-20,2500,SIP,Madhya Pradesh,Bhopal,T30,44,F,<5L,Completed
TX0029396,INV04198,119438,2024-05-11,1000,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029397,INV04198,118632,2024-09-01,1000,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029398,INV04198,120642,2025-02-24,2500,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029399,INV04198,118559,2024-04-18,1000,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029400,INV04198,120586,2022-01-27,5000,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029401,INV04198,119556,2023-05-10,10000,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029402,INV04198,118751,2025-03-24,500,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029403,INV04198,120728,2024-02-13,5000,REDEMPTION,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029404,INV04198,120505,2025-01-26,2500,SIP,Tamil Nadu,Ahmedabad,T30,59,M,10-20L,Completed
TX0029405,INV04199,120645,2024-11-02,2500,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029406,INV04199,120845,2025-09-12,500,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029407,INV04199,120586,2024-11-16,1000,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029408,INV04199,118632,2022-01-21,2500,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029409,INV04199,119598,2022-05-11,1000,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029410,INV04199,120645,2023-06-06,1000,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029411,INV04199,118564,2022-11-25,1000,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029412,INV04199,120645,2022-08-13,100000,LUMPSUM,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029413,INV04199,119556,2022-06-06,2500,SIP,West Bengal,Patna,B30,59,M,5-10L,Completed
TX0029414,INV04200,118566,2025-02-26,500,SIP,Uttar Pradesh,Lucknow,B30,27,M,10-20L,Completed
TX0029415,INV04200,119556,2024-07-21,1000,SIP,Uttar Pradesh,Lucknow,B30,27,M,10-20L,Completed
TX0029416,INV04200,125495,2022-01-30,1000,SIP,Uttar Pradesh,Lucknow,B30,27,M,10-20L,Completed
TX0029417,INV04200,120728,2022-10-10,5000,SIP,Uttar Pradesh,Lucknow,B30,27,M,10-20L,Completed
TX0029418,INV04201,118566,2025-12-19,1000,SIP,Haryana,Jaipur,T30,43,M,5-10L,Completed
TX0029419,INV04201,119062,2022-10-30,1000,SIP,Haryana,Jaipur,T30,43,M,5-10L,Completed
TX0029420,INV04201,119544,2025-07-21,5000,REDEMPTION,Haryana,Jaipur,T30,43,M,5-10L,Completed
TX0029421,INV04201,125494,2022-04-05,500,SIP,Haryana,Jaipur,T30,43,M,5-10L,Completed
TX0029422,INV04201,120852,2023-08-04,1000,SIP,Haryana,Jaipur,T30,43,M,5-10L,Completed
TX0029423,INV04201,119564,2025-03-09,10000,LUMPSUM,Haryana,Jaipur,T30,43,M,5-10L,Completed
TX0029424,INV04201,119600,2025-03-24,10000,SIP,Haryana,Jaipur,T30,43,M,5-10L,Completed
TX0029425,INV04202,119598,2025-05-07,10000,SIP,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029426,INV04202,120852,2022-06-07,5000,SIP,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029427,INV04202,120645,2023-04-26,10000,SIP,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029428,INV04202,120505,2022-03-22,5000,SIP,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029429,INV04202,120606,2024-05-31,2500,SIP,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029430,INV04202,120850,2026-02-01,25000,LUMPSUM,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029431,INV04202,119551,2026-02-09,25000,LUMPSUM,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029432,INV04202,119438,2023-06-28,2500,SIP,Punjab,Hyderabad,B30,61,F,>20L,Completed
TX0029433,INV04203,119092,2023-06-08,2500,SIP,Delhi,Lucknow,T30,55,F,10-20L,Completed
TX0029434,INV04203,118632,2023-11-02,25000,REDEMPTION,Delhi,Lucknow,T30,55,F,10-20L,Completed
TX0029435,INV04203,125495,2023-10-05,5000,SIP,Delhi,Lucknow,T30,55,F,10-20L,Completed
TX0029436,INV04203,120586,2022-04-04,10000,LUMPSUM,Delhi,Lucknow,T30,55,F,10-20L,Completed
TX0029437,INV04203,125495,2022-02-26,10000,REDEMPTION,Delhi,Lucknow,T30,55,F,10-20L,Completed
TX0029438,INV04203,120841,2025-08-09,2500,SIP,Delhi,Lucknow,T30,55,F,10-20L,Completed
TX0029439,INV04203,120728,2024-06-23,2500,SIP,Delhi,Lucknow,T30,55,F,10-20L,Completed
TX0029440,INV04204,118743,2022-03-11,5000,SIP,Tamil Nadu,Lucknow,B30,59,F,5-10L,Completed
TX0029441,INV04204,119438,2025-05-26,2500,SIP,Tamil Nadu,Lucknow,B30,59,F,5-10L,Completed
TX0029442,INV04204,125495,2022-06-14,2500,SIP,Tamil Nadu,Lucknow,B30,59,F,5-10L,Completed
TX0029443,INV04204,120503,2023-02-03,5000,SIP,Tamil Nadu,Lucknow,B30,59,F,5-10L,Completed
TX0029444,INV04204,120841,2025-06-04,2500,SIP,Tamil Nadu,Lucknow,B30,59,F,5-10L,Completed
TX0029445,INV04204,120728,2025-01-03,10000,SIP,Tamil Nadu,Lucknow,B30,59,F,5-10L,Completed
TX0029446,INV04204,119437,2025-05-18,50000,REDEMPTION,Tamil Nadu,Lucknow,B30,59,F,5-10L,Completed
TX0029447,INV04205,118743,2025-03-30,2500,SIP,Tamil Nadu,Kolkata,B30,59,F,>20L,Completed
TX0029448,INV04205,125494,2024-03-28,1000,SIP,Tamil Nadu,Kolkata,B30,59,F,>20L,Completed
TX0029449,INV04205,120642,2026-02-02,1000,SIP,Tamil Nadu,Kolkata,B30,59,F,>20L,Completed
TX0029450,INV04205,119438,2024-01-18,2500,SIP,Tamil Nadu,Kolkata,B30,59,F,>20L,Completed
TX0029451,INV04206,120645,2022-07-25,1000,SIP,Haryana,Bhubaneswar,T30,28,M,10-20L,Completed
TX0029452,INV04206,120586,2023-11-08,25000,LUMPSUM,Haryana,Bhubaneswar,T30,28,M,10-20L,Completed
TX0029453,INV04206,119600,2024-04-05,500,SIP,Haryana,Bhubaneswar,T30,28,M,10-20L,Completed
TX0029454,INV04207,118564,2024-10-24,1000,SIP,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029455,INV04207,125494,2023-02-22,2500,SIP,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029456,INV04207,120728,2022-06-17,10000,REDEMPTION,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029457,INV04207,120725,2024-12-26,1000,SIP,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029458,INV04207,119438,2023-10-20,50000,LUMPSUM,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029459,INV04207,120642,2025-07-20,2500,SIP,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029460,INV04207,125498,2024-04-08,10000,LUMPSUM,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029461,INV04207,119564,2022-07-29,100000,LUMPSUM,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029462,INV04207,118751,2024-05-06,25000,LUMPSUM,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029463,INV04207,119564,2024-09-12,1000,SIP,Telangana,Nagpur,T30,22,M,10-20L,Completed
TX0029464,INV04208,120507,2023-02-24,250000,LUMPSUM,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029465,INV04208,119545,2022-04-20,10000,SIP,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029466,INV04208,118632,2023-10-11,2500,SIP,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029467,INV04208,120645,2024-12-02,500,SIP,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029468,INV04208,118751,2023-12-04,25000,REDEMPTION,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029469,INV04208,120716,2022-11-09,25000,LUMPSUM,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029470,INV04208,120841,2025-11-16,10000,SIP,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029471,INV04208,119553,2023-05-31,50000,REDEMPTION,Haryana,Nagpur,B30,53,M,<5L,Completed
TX0029472,INV04209,120725,2025-03-31,1000,SIP,Punjab,Chennai,B30,43,M,>20L,Completed
TX0029473,INV04209,120725,2022-08-13,10000,LUMPSUM,Punjab,Chennai,B30,43,M,>20L,Completed
TX0029474,INV04209,125494,2025-09-21,1000,SIP,Punjab,Chennai,B30,43,M,>20L,Completed
TX0029475,INV04209,119545,2022-11-26,10000,REDEMPTION,Punjab,Chennai,B30,43,M,>20L,Completed
TX0029476,INV04209,120505,2023-11-02,10000,LUMPSUM,Punjab,Chennai,B30,43,M,>20L,Completed
TX0029477,INV04209,120606,2022-06-16,5000,SIP,Punjab,Chennai,B30,43,M,>20L,Completed
TX0029478,INV04210,118564,2023-03-28,25000,LUMPSUM,Rajasthan,Pune,T30,61,M,<5L,Completed
