investor_id,sip_transactions,first_sip_date,last_sip_date,avg_gap_days,max_gap_days,at_risk
INV03845,6,2023-01-25,2025-12-17,211.4,559,True
INV03852,6,2022-07-04,2026-05-17,282.6,822,True
INV03857,6,2022-06-24,2025-01-03,184.8,498,True
INV03858,6,2023-05-12,2025-12-07,188.0,387,True
INV03859,9,2022-01-22,2025-10-15,170.25,369,True
INV03861,7,2022-02-05,2025-09-03,217.66666666666666,572,True
INV03862,6,2022-04-18,2024-10-01,179.4,310,True
INV03868,9,2022-05-20,2025-12-30,165.0,330,True
INV03878,6,2022-06-09,2025-12-12,256.4,533,True
INV03880,6,2022-02-21,2026-02-25,293.0,965,True
INV03882,6,2023-10-29,2025-03-25,102.6,218,True
INV03883,10,2022-04-03,2026-05-08,166.22222222222223,459,True
INV03884,6,2022-02-10,2025-03-01,223.0,516,True
INV03885,8,2022-02-11,2026-01-13,204.57142857142858,430,True
INV03886,6,2022-11-11,2025-08-25,203.6,433,True
INV03888,7,2022-04-03,2026-01-03,228.5,486,True
INV03889,6,2022-11-22,2025-01-13,156.6,349,True
INV03891,7,2022-05-10,2026-04-04,237.5,467,True
INV03894,9,2022-01-03,2024-11-18,131.25,280,True
INV03897,6,2022-08-25,2026-04-25,267.8,567,True
INV03898,11,2022-02-16,2026-02-03,144.8,628,True
INV03902,9,2022-04-26,2026-05-19,185.5,368,True
INV03903,7,2022-03-10,2026-01-05,232.83333333333334,523,True
INV03905,6,2022-03-19,2026-02-24,287.6,895,True
INV03907,6,2022-12-24,2026-02-22,231.2,754,True
INV03908,6,2022-03-27,2025-07-30,244.2,789,True
INV03909,6,2023-05-05,2025-07-02,157.8,315,True
INV03910,6,2022-02-04,2025-07-23,253.0,730,True
INV03912,6,2022-02-19,2025-12-19,279.8,701,True
INV03921,7,2022-07-08,2025-09-25,195.83333333333334,621,True
INV03930,11,2022-01-15,2026-04-24,156.0,458,True
INV03931,7,2022-08-15,2026-04-08,222.0,607,True
INV03932,6,2022-09-13,2026-02-20,251.2,931,True
INV03934,11,2022-03-02,2026-04-24,151.4,551,True
INV03936,6,2022-06-27,2025-02-04,190.6,542,True
INV03937,6,2022-02-10,2026-01-26,289.2,586,True
INV03945,9,2022-08-21,2026-03-10,162.125,574,True
INV03957,10,2022-08-21,2025-04-26,108.77777777777777,349,True
INV03965,6,2022-08-05,2026-05-18,276.4,581,True
INV03967,7,2022-09-21,2025-03-12,150.5,312,True
INV03974,7,2022-07-12,2026-03-08,222.5,603,True
INV03979,7,2022-01-20,2026-02-18,248.33333333333334,641,True
INV03980,6,2022-10-23,2026-03-15,247.8,387,True
INV03983,6,2022-01-19,2025-10-20,274.0,708,True
INV03986,6,2022-01-05,2026-03-15,306.0,649,True
INV03989,8,2022-05-15,2024-10-08,125.28571428571429,226,True
INV03990,6,2022-10-22,2025-12-29,232.8,592,True
INV03993,6,2023-11-08,2026-03-09,170.4,320,True
INV03995,7,2022-03-12,2025-09-06,212.33333333333334,453,True
INV03996,6,2022-03-02,2023-03-09,74.4,167,True
INV03997,6,2022-04-15,2024-10-16,183.0,403,True
INV03998,6,2022-11-20,2025-12-23,225.8,647,True
INV04000,6,2022-07-26,2025-01-01,178.0,433,True
INV04003,9,2023-02-13,2026-04-22,145.5,452,True
INV04005,6,2022-01-13,2025-11-20,281.4,904,True
INV04010,7,2023-03-27,2026-03-21,181.66666666666666,372,True
INV04011,8,2022-02-21,2026-01-10,202.71428571428572,642,True
INV04012,6,2023-07-28,2025-02-15,113.6,261,True
INV04015,7,2024-04-01,2025-12-08,102.66666666666667,284,True
INV04017,7,2022-02-13,2026-04-16,253.83333333333334,804,True
INV04018,8,2022-03-18,2026-02-03,202.57142857142858,509,True
INV04023,7,2022-05-19,2025-12-19,218.33333333333334,597,True
INV04029,8,2023-03-28,2026-03-17,155.0,339,True
INV04033,6,2022-05-06,2026-01-08,268.6,449,True
INV04035,6,2022-02-25,2025-06-27,243.6,575,True
INV04036,9,2022-03-23,2025-03-09,135.25,391,True
INV04039,11,2022-01-29,2025-12-16,141.7,283,True
INV04042,7,2022-06-06,2025-01-17,159.33333333333334,395,True
INV04044,9,2023-06-08,2026-02-15,122.875,269,True
INV04045,7,2022-01-26,2025-06-18,206.5,469,True
INV04047,9,2022-08-11,2025-11-12,148.625,413,True
INV04048,7,2022-10-05,2025-10-19,185.0,705,True
INV04049,7,2022-05-12,2026-01-10,223.16666666666666,411,True
INV04060,6,2022-02-18,2025-12-30,282.2,564,True
INV04067,7,2022-09-02,2025-06-14,169.33333333333334,317,True
INV04069,6,2022-06-11,2025-10-31,247.6,382,True
INV04072,8,2022-11-14,2025-11-14,156.57142857142858,467,True
INV04074,9,2022-04-03,2025-10-28,163.0,516,True
INV04077,7,2022-05-24,2025-10-16,206.83333333333334,569,True
INV04078,8,2022-01-30,2026-01-23,207.71428571428572,392,True
INV04080,6,2022-07-16,2026-05-18,280.4,444,True
INV04084,11,2022-01-28,2026-03-31,152.3,414,True
INV04092,6,2022-04-13,2026-01-08,273.2,616,True
INV04093,6,2022-04-08,2026-02-01,279.0,447,True
INV04097,6,2022-10-23,2026-05-17,260.4,651,True
INV04103,6,2022-03-29,2025-06-20,235.8,602,True
INV04104,6,2022-07-24,2026-04-07,270.6,729,True
INV04105,8,2022-03-10,2026-03-30,211.57142857142858,454,True
INV04106,6,2022-02-27,2026-05-17,308.0,626,True
INV04108,7,2023-02-08,2025-12-18,174.0,344,True
INV04113,8,2022-01-15,2026-04-09,220.71428571428572,875,True
INV04117,6,2022-05-14,2023-05-10,72.2,183,True
INV04119,9,2022-07-18,2026-04-30,172.75,342,True
INV04124,8,2022-04-06,2026-04-10,209.28571428571428,434,True
INV04125,9,2022-01-31,2025-11-15,173.0,612,True
INV04128,9,2022-06-14,2026-03-03,169.75,550,True
INV04129,6,2022-01-22,2026-04-14,308.6,677,True
INV04135,7,2022-04-03,2025-07-30,202.33333333333334,396,True
INV04136,7,2022-01-17,2026-04-14,258.0,545,True
INV04138,8,2022-01-08,2025-12-27,207.0,570,True
INV04139,7,2022-10-12,2026-04-25,215.16666666666666,375,True
INV04140,9,2023-11-19,2026-03-02,104.25,368,True
INV04141,6,2022-01-06,2025-12-21,289.0,511,True
INV04144,7,2022-05-21,2026-02-21,228.66666666666666,509,True
INV04149,6,2022-05-26,2026-05-16,290.2,770,True
INV04151,7,2022-01-02,2025-05-13,204.5,687,True
INV04152,6,2022-10-04,2026-03-18,252.2,429,True
INV04158,7,2022-02-28,2026-05-12,255.66666666666666,661,True
INV04163,6,2022-01-01,2026-05-15,319.0,948,True
INV04165,8,2022-07-25,2026-01-21,182.28571428571428,480,True
INV04167,6,2022-01-09,2025-06-20,251.6,330,True
INV04171,6,2022-03-26,2026-04-10,295.2,623,True
INV04177,8,2022-08-28,2026-01-05,175.14285714285714,474,True
INV04183,6,2022-12-27,2025-09-29,201.4,388,True
INV04187,6,2022-03-24,2024-11-29,196.2,342,True
INV04188,7,2022-12-08,2026-03-04,197.0,476,True
INV04190,7,2022-02-11,2025-01-13,177.83333333333334,312,True
INV04191,9,2022-02-04,2025-10-17,168.875,356,True
INV04198,8,2022-01-27,2025-03-24,164.57142857142858,468,True
INV04199,8,2022-01-21,2025-09-12,190.0,515,True
INV04202,6,2022-03-22,2025-05-07,228.4,341,True
INV04204,6,2022-03-11,2025-06-04,236.2,700,True
INV04211,6,2022-02-18,2025-05-13,236.0,409,True
INV04212,7,2022-03-09,2026-03-18,245.0,538,True
INV04215,6,2022-11-20,2026-05-09,253.2,544,True
INV04219,9,2022-02-19,2026-01-30,180.125,678,True
INV04221,6,2022-12-29,2026-01-09,221.4,523,True
INV04222,6,2022-03-27,2026-04-05,294.0,615,True
INV04224,6,2022-02-11,2024-12-25,209.6,763,True
INV04227,6,2024-06-30,2025-12-17,107.0,198,True
INV04228,6,2022-09-24,2025-08-16,211.4,597,True
INV04230,6,2022-05-06,2024-01-03,121.4,228,True
INV04232,8,2022-11-19,2026-02-02,167.28571428571428,391,True
INV04233,6,2022-08-14,2025-01-21,178.2,567,True
INV04234,9,2022-01-23,2026-01-19,182.125,631,True
INV04242,7,2022-10-29,2026-03-23,206.83333333333334,418,True
INV04245,6,2022-08-17,2024-12-15,170.2,573,True
INV04246,6,2022-04-01,2025-12-29,273.6,649,True
INV04247,6,2022-02-08,2026-04-01,302.6,441,True
INV04249,6,2022-12-03,2025-12-14,221.4,675,True
INV04250,6,2022-05-30,2025-06-06,220.6,281,True
INV04255,8,2022-11-29,2025-10-16,150.28571428571428,255,True
INV04256,8,2022-01-28,2026-02-18,211.71428571428572,865,True
INV04260,6,2022-02-03,2025-01-28,218.0,399,True
INV04261,6,2024-08-17,2025-11-13,90.6,165,True
INV04265,6,2022-03-27,2026-05-01,299.2,605,True
INV04270,10,2022-05-02,2026-05-12,163.44444444444446,316,True
INV04271,6,2022-02-08,2025-09-08,261.6,725,True
INV04272,6,2022-02-04,2025-11-14,275.8,387,True
INV04275,8,2022-05-24,2026-04-02,201.28571428571428,841,True
INV04276,9,2022-11-22,2026-05-02,157.125,326,True
INV04279,6,2022-07-12,2026-04-14,274.4,893,True
INV04281,10,2022-02-06,2025-12-21,157.11111111111111,766,True
INV04282,6,2022-02-12,2026-02-09,291.6,1159,True
INV04285,9,2022-01-09,2025-07-08,159.5,434,True
INV04286,6,2022-01-24,2025-04-06,233.6,598,True
INV04287,8,2022-08-14,2025-12-01,172.14285714285714,373,True
INV04288,7,2022-10-22,2026-04-27,213.83333333333334,491,True
INV04291,6,2022-06-20,2026-01-26,263.2,533,True
INV04295,7,2022-01-31,2025-05-08,198.83333333333334,563,True
INV04296,9,2022-09-21,2025-05-16,121.0,280,True
INV04298,9,2022-08-15,2025-05-11,125.0,308,True
INV04299,6,2022-10-22,2026-03-25,250.0,710,True
INV04302,9,2022-07-09,2026-02-02,163.0,610,True
INV04303,8,2022-04-15,2026-03-01,202.28571428571428,522,True
INV04308,10,2022-02-13,2025-01-28,120.0,380,True
INV04309,6,2022-11-10,2024-11-27,149.6,396,True
INV04311,10,2022-04-27,2025-07-25,131.66666666666666,332,True
INV04312,7,2023-04-27,2025-11-28,157.66666666666666,515,True
INV04314,8,2022-03-09,2026-05-15,218.28571428571428,538,True
INV04315,7,2022-02-06,2025-08-09,213.33333333333334,767,True
INV04316,6,2022-05-10,2024-11-24,185.8,300,True
INV04321,9,2022-01-23,2026-05-05,195.375,693,True
INV04324,7,2023-08-12,2026-02-22,154.16666666666666,312,True
INV04326,9,2022-08-08,2026-04-19,168.75,464,True
INV04334,6,2023-05-14,2025-02-25,130.6,187,True
INV04344,6,2022-05-23,2025-07-31,233.0,589,True
INV04345,9,2022-10-01,2026-05-03,163.75,337,True
INV04347,8,2022-09-25,2026-05-04,188.14285714285714,735,True
INV04348,6,2022-10-08,2026-01-31,242.2,685,True
INV04350,6,2022-05-10,2023-06-18,80.8,184,True
INV04352,7,2022-03-16,2026-04-19,249.16666666666666,446,True
INV04353,6,2022-02-28,2026-04-05,299.4,611,True
INV04354,7,2022-07-06,2026-05-08,233.66666666666666,387,True
INV04357,6,2022-03-11,2025-12-15,275.0,439,True
INV04358,6,2022-02-16,2025-01-26,215.0,471,True
INV04361,6,2022-06-16,2026-05-06,284.0,822,True
INV04362,8,2022-01-25,2025-12-14,202.71428571428572,434,True
INV04363,8,2022-01-03,2025-08-21,189.42857142857142,389,True
INV04367,8,2022-01-24,2026-04-09,219.42857142857142,584,True
INV04368,8,2022-01-07,2026-04-27,224.42857142857142,627,True
INV04369,6,2022-03-05,2025-01-14,209.2,528,True
INV04371,7,2022-02-06,2024-05-10,137.33333333333334,449,True
INV04372,8,2022-01-25,2025-12-16,203.0,755,True
INV04379,7,2022-01-20,2026-04-19,258.3333333333333,506,True
INV04382,7,2022-02-28,2026-01-31,238.83333333333334,559,True
INV04392,6,2022-07-03,2025-11-08,244.8,779,True
INV04394,8,2022-02-27,2026-01-14,202.42857142857142,472,True
INV04395,10,2022-01-30,2026-03-20,167.77777777777777,560,True
INV04401,7,2023-11-11,2025-12-30,130.0,269,True
INV04402,9,2022-12-19,2025-07-02,115.75,435,True
INV04403,7,2022-06-20,2025-09-27,199.16666666666666,409,True
INV04410,6,2022-03-01,2026-04-08,299.8,677,True
INV04412,8,2022-03-17,2026-02-11,203.85714285714286,454,True
INV04415,6,2023-01-30,2026-02-23,224.0,340,True
INV04417,8,2022-01-03,2025-11-01,199.71428571428572,529,True
INV04420,6,2022-01-31,2025-11-29,279.6,407,True
INV04421,6,2022-03-05,2025-10-21,265.2,608,True
INV04422,7,2022-06-01,2026-03-27,232.5,552,True
INV04423,7,2022-09-06,2025-12-13,199.0,506,True
INV04429,7,2022-03-27,2025-01-31,173.5,355,True
INV04430,6,2022-02-17,2026-04-21,304.8,402,True
INV04431,8,2022-04-08,2025-03-07,152.0,457,True
INV04433,6,2022-02-20,2025-04-18,230.6,416,True
INV04438,8,2022-01-14,2026-05-05,224.57142857142858,821,True
INV04439,7,2022-05-29,2025-04-25,177.0,505,True
INV04443,6,2022-02-25,2024-09-13,186.2,376,True
INV04445,9,2022-08-13,2026-03-30,165.625,350,True
INV04448,7,2022-01-11,2026-04-19,259.8333333333333,395,True
INV04450,8,2022-07-11,2025-06-04,151.28571428571428,276,True
INV04451,6,2022-05-14,2025-05-17,219.8,346,True
INV04454,6,2022-03-08,2025-12-01,272.8,496,True
INV04456,7,2022-06-22,2025-10-23,203.16666666666666,524,True
INV04457,7,2022-12-08,2026-02-13,193.83333333333334,494,True
INV04458,7,2022-02-02,2026-04-07,254.16666666666666,590,True
INV04464,7,2022-02-21,2025-07-01,204.33333333333334,352,True
INV04471,7,2022-07-20,2026-01-30,215.0,464,True
INV04477,9,2022-05-05,2026-03-10,175.625,417,True
INV04478,8,2022-08-18,2025-09-02,158.71428571428572,390,True
INV04479,7,2022-02-02,2024-11-03,167.5,298,True
INV04480,7,2022-10-23,2026-05-06,215.16666666666666,679,True
INV04481,8,2022-05-02,2025-07-09,166.28571428571428,361,True
INV04483,9,2022-03-15,2025-12-11,170.875,792,True
INV04487,6,2022-03-11,2026-02-12,286.8,874,True
INV04489,6,2022-07-23,2026-04-16,272.6,666,True
INV04497,9,2022-01-31,2025-04-11,145.75,497,True
INV04499,8,2022-03-06,2025-09-02,182.28571428571428,476,True
INV04503,6,2023-05-01,2026-01-04,195.8,337,True
INV04504,8,2022-05-20,2025-05-12,155.42857142857142,339,True
INV04509,7,2022-08-15,2026-03-01,215.66666666666666,463,True
INV04515,6,2023-03-23,2026-03-19,218.4,444,True
INV04516,6,2024-12-20,2026-01-24,80.0,134,True
INV04518,6,2022-03-28,2024-01-28,134.2,535,True
INV04531,8,2022-12-12,2025-06-21,131.71428571428572,415,True
INV04533,8,2022-03-09,2025-09-24,185.0,637,True
INV04538,9,2022-01-22,2025-12-02,176.25,599,True
INV04540,6,2022-08-23,2024-11-17,163.4,288,True
INV04543,9,2022-03-13,2026-01-07,174.5,487,True
INV04547,6,2022-12-23,2025-03-29,165.4,634,True
INV04551,6,2022-10-30,2024-08-22,132.4,223,True
INV04554,9,2022-02-08,2026-03-11,186.5,765,True
INV04555,6,2022-07-18,2026-01-12,254.8,504,True
INV04559,7,2023-07-31,2026-04-09,163.83333333333334,506,True
INV04560,7,2022-04-21,2026-02-28,234.83333333333334,598,True
INV04561,7,2022-04-05,2026-03-31,242.66666666666666,518,True
INV04563,6,2022-11-18,2026-03-28,245.2,519,True
INV04568,7,2022-03-25,2025-06-24,197.83333333333334,434,True
INV04570,6,2022-08-25,2025-12-05,239.6,496,True
INV04571,6,2022-10-22,2025-04-08,179.8,266,True
INV04573,6,2022-11-07,2026-04-21,252.2,680,True
INV04575,8,2022-10-11,2025-11-22,162.57142857142858,318,True
INV04576,8,2022-02-08,2026-04-29,220.14285714285714,416,True
INV04577,8,2022-03-05,2026-05-17,219.14285714285714,464,True
INV04583,6,2022-03-04,2025-01-28,212.2,533,True
INV04584,7,2022-02-28,2025-09-22,217.0,454,True
INV04587,9,2022-01-05,2026-04-21,195.875,516,True
INV04589,6,2022-11-28,2026-03-18,241.2,625,True
INV04592,8,2022-02-27,2025-02-08,153.85714285714286,496,True
INV04595,7,2023-03-03,2025-09-08,153.33333333333334,397,True
INV04602,8,2022-09-12,2026-04-12,186.85714285714286,480,True
INV04606,7,2022-01-08,2026-02-08,248.66666666666666,443,True
INV04609,9,2022-09-24,2025-11-04,142.125,387,True
INV04610,8,2022-02-02,2026-05-13,223.0,697,True
INV04615,6,2023-12-16,2026-05-18,176.8,443,True
INV04617,7,2023-06-07,2026-04-20,174.66666666666666,323,True
INV04619,10,2022-05-28,2025-05-07,119.44444444444444,263,True
INV04621,7,2022-03-05,2025-04-19,190.16666666666666,406,True
INV04631,7,2022-02-03,2025-02-26,186.5,443,True
INV04636,6,2022-02-02,2025-07-03,249.4,441,True
INV04638,6,2022-02-01,2026-03-17,301.0,828,True
INV04639,6,2022-08-26,2024-07-21,139.0,223,True
INV04640,6,2022-04-27,2025-12-13,265.2,823,True
INV04641,7,2024-04-23,2024-11-29,36.666666666666664,118,True
INV04642,6,2022-09-22,2024-06-05,124.4,162,True
INV04645,7,2022-02-19,2025-09-27,219.33333333333334,551,True
INV04647,6,2022-03-30,2024-06-25,163.6,301,True
INV04652,10,2022-10-29,2026-04-19,140.88888888888889,313,True
INV04653,6,2022-12-15,2026-05-03,247.0,317,True
INV04655,6,2023-01-14,2025-11-08,205.8,276,True
INV04660,7,2022-08-06,2026-03-10,218.66666666666666,703,True
INV04661,7,2022-02-05,2025-04-19,194.83333333333334,685,True
INV04663,6,2022-01-09,2025-03-25,234.2,426,True
INV04664,7,2022-06-19,2026-03-07,226.16666666666666,367,True
INV04665,6,2022-02-05,2025-08-10,256.4,445,True
INV04666,6,2023-02-20,2026-05-04,233.8,332,True
INV04670,6,2022-01-24,2024-08-28,189.4,492,True
INV04674,6,2022-09-23,2025-12-16,236.0,510,True
INV04676,7,2022-04-11,2025-04-16,183.5,434,True
INV04677,7,2022-04-10,2026-02-26,236.33333333333334,470,True
INV04678,6,2022-05-26,2025-11-04,251.6,737,True
INV04680,9,2022-07-09,2025-10-24,150.375,355,True
INV04687,9,2022-04-12,2025-05-15,141.125,430,True
INV04693,6,2023-03-12,2025-08-11,176.6,382,True
INV04695,6,2022-01-21,2025-09-22,268.0,598,True
INV04696,7,2023-07-03,2026-05-19,175.16666666666666,379,True
INV04701,6,2022-08-22,2025-12-30,245.2,476,True
INV04704,7,2022-06-15,2026-01-06,216.83333333333334,580,True
INV04706,6,2022-06-10,2025-06-22,221.6,513,True
INV04707,8,2022-01-03,2026-04-22,224.28571428571428,371,True
INV04708,6,2022-02-17,2026-02-18,292.4,746,True
INV04710,9,2022-04-04,2026-05-08,186.875,433,True
INV04712,6,2023-02-18,2025-08-11,181.0,505,True
INV04713,6,2022-02-26,2026-01-19,284.6,782,True
INV04714,8,2022-01-21,2026-01-28,209.71428571428572,890,True
INV04718,11,2022-01-01,2026-01-16,147.6,554,True
INV04719,6,2023-01-05,2024-03-27,89.4,186,True
INV04720,6,2023-01-06,2024-08-20,118.4,260,True
INV04721,6,2022-08-08,2025-09-19,227.6,329,True
INV04722,7,2022-02-20,2025-12-27,234.33333333333334,562,True
INV04723,7,2023-03-01,2026-04-11,189.5,427,True
INV04725,6,2022-06-16,2025-12-06,253.8,885,True
INV04732,8,2022-08-11,2025-03-26,136.85714285714286,533,True
INV04733,7,2023-03-13,2025-10-31,160.5,384,True
INV04734,7,2022-03-20,2025-11-09,221.66666666666666,965,True
INV04735,7,2022-01-31,2025-08-24,216.83333333333334,285,True
INV04737,7,2024-02-14,2026-02-09,121.0,219,True
INV04740,10,2022-05-09,2026-01-14,149.55555555555554,388,True
INV04741,6,2022-01-17,2025-11-03,277.2,690,True
INV04743,6,2022-04-14,2025-10-26,258.2,470,True
INV04745,6,2023-03-10,2025-10-06,188.2,308,True
INV04748,6,2022-04-02,2026-04-27,297.2,599,True
INV04750,7,2022-03-18,2025-05-30,194.83333333333334,482,True
INV04751,6,2022-12-13,2025-04-08,169.4,347,True
INV04754,7,2023-04-05,2026-04-12,183.83333333333334,605,True
INV04755,7,2022-01-31,2026-03-22,251.83333333333334,860,True
INV04757,8,2022-11-13,2025-08-13,143.42857142857142,248,True
INV04758,6,2023-03-20,2026-03-21,219.4,616,True
INV04759,7,2022-01-08,2026-02-23,251.16666666666666,497,True
INV04761,7,2022-05-01,2025-07-29,197.5,326,True
INV04762,6,2022-08-20,2026-04-05,264.8,496,True
INV04772,7,2022-06-07,2025-08-20,195.0,455,True
INV04774,7,2022-07-29,2026-03-14,220.66666666666666,428,True
INV04775,8,2022-04-24,2026-01-21,195.42857142857142,531,True
INV04777,6,2022-01-02,2025-10-23,278.0,614,True
INV04781,10,2022-04-13,2025-09-03,137.66666666666666,380,True
INV04782,6,2022-08-11,2025-10-24,234.0,363,True
INV04784,7,2022-11-15,2026-03-09,201.66666666666666,590,True
INV04793,9,2022-01-27,2025-10-23,170.625,363,True
INV04795,6,2022-03-14,2024-12-14,201.2,367,True
INV04802,7,2022-05-29,2026-04-15,236.16666666666666,419,True
INV04808,7,2022-09-19,2025-06-27,168.66666666666666,532,True
INV04810,6,2022-03-18,2024-11-01,191.8,594,True
INV04815,6,2022-10-20,2026-03-11,247.6,406,True
INV04816,6,2023-11-07,2026-04-12,177.4,227,True
INV04818,6,2023-06-06,2026-05-15,214.8,388,True
INV04821,7,2022-11-23,2026-03-16,201.5,377,True
INV04823,6,2022-04-20,2025-04-30,221.2,377,True
INV04824,6,2022-08-06,2025-11-06,237.6,569,True
INV04825,6,2023-07-23,2025-10-08,161.6,310,True
INV04826,6,2024-04-21,2026-03-23,140.2,509,True
INV04829,13,2022-01-17,2026-01-05,120.75,286,True
INV04830,9,2022-10-07,2025-12-14,145.5,326,True
INV04831,7,2022-08-26,2026-04-09,220.33333333333334,589,True
INV04834,8,2022-01-22,2025-07-17,181.71428571428572,521,True
INV04838,7,2022-03-06,2024-08-04,147.0,291,True
INV04840,6,2023-07-13,2025-02-19,117.4,243,True
INV04841,8,2023-01-30,2025-07-30,130.28571428571428,245,True
INV04843,8,2022-02-22,2026-03-14,211.57142857142858,365,True
INV04844,6,2022-05-15,2025-11-14,255.8,543,True
INV04850,6,2022-11-06,2026-04-19,252.0,693,True
INV04855,7,2022-02-26,2026-04-23,252.83333333333334,495,True
INV04856,8,2022-05-12,2026-01-25,193.42857142857142,358,True
INV04857,6,2022-07-06,2026-01-22,259.2,405,True
INV04859,7,2022-12-31,2026-03-18,195.5,731,True
INV04860,6,2023-03-13,2026-01-17,208.2,505,True
INV04861,7,2024-05-04,2025-10-28,90.33333333333333,324,True
INV04864,7,2022-09-17,2025-09-25,184.0,511,True
INV04869,7,2022-04-08,2025-02-02,171.83333333333334,431,True
INV04874,7,2022-02-17,2025-04-17,192.5,490,True
INV04878,6,2022-08-17,2025-11-21,238.4,541,True
INV04879,6,2022-07-04,2025-03-22,198.4,423,True
INV04880,8,2022-10-19,2025-07-31,145.14285714285714,442,True
INV04887,8,2022-06-07,2025-12-29,185.85714285714286,497,True
INV04889,6,2022-09-13,2025-12-08,236.4,689,True
INV04890,6,2022-04-16,2026-02-15,280.2,438,True
INV04891,6,2022-01-30,2025-04-07,232.6,475,True
INV04892,9,2022-06-19,2025-07-20,140.875,448,True
INV04896,7,2023-01-13,2026-05-09,202.0,511,True
INV04907,7,2022-03-04,2026-02-22,241.83333333333334,796,True
INV04908,7,2022-03-16,2025-11-07,222.0,481,True
INV04909,8,2022-07-11,2025-08-24,162.85714285714286,348,True
INV04911,6,2022-08-01,2025-08-30,225.0,485,True
INV04913,7,2022-07-31,2025-10-15,195.33333333333334,345,True
INV04919,7,2022-02-10,2026-02-13,244.0,580,True
INV04921,7,2022-01-17,2025-05-28,204.5,667,True
INV04922,7,2022-07-27,2025-09-22,192.16666666666666,365,True
INV04925,7,2022-03-16,2024-10-21,158.33333333333334,524,True
INV04934,6,2022-04-25,2025-02-19,206.2,512,True
INV04935,6,2022-07-14,2026-01-27,258.6,515,True
INV04939,6,2022-05-03,2025-12-14,264.2,698,True
INV04941,9,2022-02-08,2025-04-18,145.625,565,True
INV04942,6,2022-09-26,2025-05-13,192.0,266,True
INV04943,7,2022-04-16,2025-11-19,218.83333333333334,832,True
INV04951,6,2022-11-27,2026-04-13,246.6,412,True
INV04957,8,2022-03-04,2025-08-17,180.28571428571428,420,True
INV04959,6,2023-07-16,2026-02-28,191.6,280,True
INV04960,7,2022-03-14,2025-01-16,173.16666666666666,339,True
INV04961,6,2022-04-15,2026-03-29,288.8,504,True
INV04963,8,2022-04-14,2025-08-22,175.14285714285714,864,True
INV04968,8,2022-06-21,2025-09-30,171.0,428,True
INV04969,6,2022-08-13,2026-04-08,266.8,595,True
INV04971,7,2022-03-16,2026-03-07,242.0,415,True
INV04973,6,2022-09-25,2026-03-06,251.6,402,True
INV04976,6,2022-02-08,2024-12-30,211.2,579,True
INV04977,6,2022-05-17,2024-10-30,179.4,412,True
INV04982,8,2022-07-06,2025-08-08,161.28571428571428,413,True
INV04983,6,2022-03-01,2025-12-20,278.0,817,True
INV04987,6,2023-06-25,2025-11-09,173.6,376,True
INV04990,8,2022-03-29,2025-08-14,176.28571428571428,374,True
INV04991,8,2022-02-27,2025-05-05,166.14285714285714,413,True
INV04993,7,2023-10-19,2026-05-12,156.0,311,True
INV04994,6,2022-06-27,2026-04-27,280.0,590,True
